Tempo (s),PWM,Temperatura (ÂºC)
7745.012347698212,0,83.91984359726294
7755.015063524246,0,82.94232649071358
7765.00080037117,0,80.98729227761486
7775.011039018631,0,80.00977517106548
7785.006101131439,0,78.05474095796676
7795.007571935654,0,76.58846529814272
7805.001747369766,255,75.12218963831867
7816.016708135605,255,73.16715542521995
7826.002761363983,255,72.18963831867057
7836.001417160034,255,71.21212121212122
7846.01373052597,255,71.21212121212122
7856.006904840469,255,70.72336265884654
7866.016407251358,255,71.21212121212122
7876.007234811783,255,72.18963831867057
7886.00773692131,255,71.7008797653959
7896.010984420776,255,72.67839687194527
7906.008461236954,0,73.16715542521995
7917.007997274399,0,75.12218963831867
7927.014465332031,0,75.61094819159335
7937.002830028534,0,74.633431085044
7947.007548332214,0,74.1446725317693
7957.000695228577,0,73.65591397849462
7967.006565570831,0,72.67839687194527
7977.0156686306,0,71.21212121212122
7987.011400461197,0,70.23460410557185
7997.010679483414,0,69.74584555229717
8007.005529880524,255,67.79081133919844
8018.005029916763,255,66.32453567937438
8028.009482383728,255,65.83577712609969
8038.003029346466,255,65.34701857282501
8048.005781412125,255,65.83577712609969
8058.005711317062,255,65.83577712609969
8068.008171081543,255,67.30205278592376
8078.001546144485,255,67.30205278592376
8088.002669334412,255,69.25708699902249
8098.003761053085,255,68.76832844574781
8108.01233458519,0,69.74584555229717
8119.021636724472,0,70.72336265884654
8129.011075496674,0,71.7008797653959
8139.002230167389,0,71.7008797653959
8149.0039167404175,0,71.21212121212122
8159.0092232227325,0,70.23460410557185
8169.010677814484,0,69.74584555229717
8179.002734899521,0,69.25708699902249
8189.008070468903,0,67.30205278592376
8199.013369321823,0,66.81329423264906
8209.000645160675,255,65.34701857282501
8219.011545181274,255,65.34701857282501
8230.002185583115,255,63.39198435972628
8240.013439178467,255,63.39198435972628
8250.003883123398,255,63.880742913000965
8260.008160352707,255,64.36950146627565
8270.009617090225,255,65.34701857282501
8280.012121200562,255,65.83577712609969
8290.005801439285,255,66.81329423264906
8300.014977931976,0,68.27956989247312
8310.012733221054,0,69.74584555229717
8320.000349760056,0,70.23460410557185
8331.005676031113,0,70.23460410557185
8341.001334667206,0,70.23460410557185
8351.004425764084,0,69.25708699902249
8361.007029056549,0,68.76832844574781
8371.010782718658,0,68.27956989247312
8381.01826286316,0,67.30205278592376
8391.006591796875,0,66.81329423264906
8401.007695436478,255,64.85826001955033
8411.004477024078,255,63.880742913000965
8421.003052949905,255,61.92570869990224
8432.010883569717,255,61.92570869990224
8442.011851787567,255,61.92570869990224
8452.012563705444,255,62.9032258064516
8462.013893842697,255,62.9032258064516
8472.011162281036,255,64.36950146627565
8482.005160093307,255,65.34701857282501
8492.009922981262,255,65.83577712609969
8502.006777524948,0,67.30205278592376
8512.002121210098,0,68.27956989247312
8522.005913257599,0,68.76832844574781
8532.007669687271,0,69.25708699902249
8543.015172958374,0,68.76832844574781
8553.009262561798,0,68.76832844574781
8563.003043174744,0,67.79081133919844
8573.013675689697,0,66.81329423264906
8583.009958744049,0,66.32453567937438
8593.00482749939,0,64.85826001955033
8603.007872343063,255,63.880742913000965
8613.00073814392,255,62.41446725317692
8623.00285077095,255,61.92570869990224
8633.024680137634,255,60.94819159335288
8644.01426935196,255,61.43695014662755
8654.01567363739,255,61.92570869990224
8664.002293109894,255,62.41446725317692
8674.013520240784,255,62.9032258064516
8684.005950927734,255,63.880742913000965
8694.0148935318,255,63.880742913000965
8704.001829624176,255,64.85826001955033
8714.01582813263,255,66.81329423264906
8724.016015529633,255,67.79081133919844
8734.014014005661,255,68.76832844574781
8744.007239580154,255,69.25708699902249
8755.014820337296,255,70.72336265884654
8765.005814313889,255,71.7008797653959
8775.016007900238,255,72.18963831867057
8785.01057767868,255,72.67839687194527
8795.007820367813,255,74.1446725317693
8805.003432035446,255,74.1446725317693
8815.010951757431,255,74.633431085044
8825.002942800522,255,75.12218963831867
8835.011521339417,255,75.61094819159335
8845.002465486526,255,76.09970674486803
8856.00499510765,255,76.58846529814272
8866.001611232758,255,77.0772238514174
8876.009245872498,255,77.56598240469208
8886.005494832993,255,78.54349951124145
8896.008760929108,255,78.54349951124145
8906.001794815063,255,79.03225806451613
8916.012015581131,255,79.5210166177908
8926.009153604507,255,79.5210166177908
8936.011390447617,255,80.00977517106548
8946.005102872849,255,79.5210166177908
8957.007797718048,255,79.5210166177908
8967.014378070831,255,80.98729227761486
8977.004673242569,255,80.00977517106548
8987.001718044281,255,80.49853372434018
8997.005729198456,255,80.98729227761486
9007.005256414413,0,80.98729227761486
9017.003331422806,0,81.47605083088953
9027.002182245256,0,80.98729227761486
9037.013319015505,0,80.98729227761486
9047.001708507538,0,79.5210166177908
9057.002925157549,0,79.03225806451613
9068.002774715424,0,77.0772238514174
9078.00379872322,0,75.61094819159335
9088.00025343895,0,74.1446725317693
9098.011850833893,0,72.67839687194527
9108.006950616837,255,71.21212121212122
9118.00739812851,255,69.74584555229717
9128.01529097557,255,68.76832844574781
9138.007630825045,255,68.27956989247312
9148.012822389604,255,67.79081133919844
9158.017369747162,255,67.79081133919844
9169.01738524437,255,68.27956989247312
9179.004576206207,255,68.27956989247312
9189.008474111555,255,68.76832844574781
9199.000859737396,255,70.23460410557185
9209.005138874054,0,71.7008797653959
9219.01460838318,0,72.67839687194527
9229.009669780731,0,72.67839687194527
9239.010627508163,0,72.18963831867057
9249.003899812698,0,71.21212121212122
9259.010977983477,0,70.72336265884654
9270.006464004517,0,69.74584555229717
9280.012868642809,0,68.27956989247312
9290.012838840485,0,67.30205278592376
9300.010100126266,0,66.32453567937438
9310.016099691393,0,64.85826001955033
9320.017197847366,0,64.36950146627565
9330.003022670746,0,63.39198435972628
9340.007949590685,0,61.43695014662755
9350.009271383286,0,59.97067448680351
9360.007539749146,0,58.99315738025415
9370.00482058525,0,58.01564027370478
9381.009278059006,0,57.03812316715542
9391.009406805038,0,56.060606060606055
9401.016209363936,0,55.08308895405669
9411.007342100143,0,54.59433040078201
9421.004207849504,0,53.12805474095797
9431.015639066696,0,52.639296187683286
9441.011233091354,0,51.66177908113392
9451.01765847206,0,51.66177908113392
9461.003868341446,0,50.68426197458456
9471.009415864944,0,49.21798631476051
9482.00257396698,0,48.72922776148583
9492.007244110107,0,48.72922776148583
9502.0131418705,0,47.75171065493646
9512.013160943983,0,47.26295210166178
9522.00304532051,0,47.26295210166178
9532.008502483368,0,46.28543499511242
9542.004157543182,0,45.307917888563054
9552.012058019638,0,45.307917888563054
9562.005319595335,0,44.819159335288376
9572.00792336464,0,44.33040078201369
9583.013743400574,0,43.841642228739005
9593.0161049366,0,42.86412512218965
9603.000735759735,255,43.35288367546433
9613.01564669609,255,42.86412512218965
9623.001494169235,255,42.37536656891496
9633.005175590515,255,42.37536656891496
9643.000454187391,255,42.86412512218965
9653.013365983965,255,44.33040078201369
9663.00608420372,255,45.79667644183773
9673.010491132736,255,47.75171065493646
9683.007485866548,255,49.21798631476051
9694.011227369308,255,51.17302052785924
9704.012247085571,255,53.12805474095797
9714.000891685486,255,55.08308895405669
9724.008440732956,255,56.54936461388074
9734.014157772064,255,58.01564027370478
9744.01279950142,255,58.99315738025415
9754.01786518097,255,61.43695014662755
9764.013530254364,255,62.41446725317692
9774.002884626389,255,63.880742913000965
9784.004882097244,255,64.85826001955033
9795.00615477562,255,66.32453567937438
9805.011181354525,255,67.79081133919844
9815.00443649292,255,67.79081133919844
9825.007825613022,255,69.25708699902249
9835.005523443222,255,69.74584555229717
9845.013223171234,255,71.21212121212122
9855.001649856567,255,71.7008797653959
9865.01379919052,255,72.18963831867057
9875.006865501404,255,72.18963831867057
9885.006175279615,255,74.1446725317693
9895.010881900787,255,73.65591397849462
9906.009331941605,0,73.65591397849462
9916.00479388237,0,75.12218963831867
9926.010376930237,0,75.61094819159335
9936.009724140167,0,75.12218963831867
9946.000829219818,0,74.633431085044
9956.006267786026,0,73.16715542521995
9966.01198720932,0,72.18963831867057
9976.004913330078,0,70.23460410557185
9986.01464176178,0,69.74584555229717
9996.011877775192,0,67.79081133919844
10007.013164758682,255,66.32453567937438
10017.008305549622,255,64.85826001955033
10027.00807595253,255,63.880742913000965
10037.016428947449,255,62.9032258064516
10047.005756139755,255,62.9032258064516
10057.00667834282,255,62.9032258064516
10067.000554561617,255,64.36950146627565
10077.010174036026,255,64.85826001955033
10087.004811525345,255,66.32453567937438
10097.011995315552,255,67.30205278592376
10108.01390695572,0,67.30205278592376
10118.014504432678,0,67.79081133919844
10128.014635324478,0,68.27956989247312
10138.01334953308,0,69.25708699902249
10148.002391815186,0,68.76832844574781
10158.014866828918,0,67.30205278592376
10168.002796173096,0,67.30205278592376
10178.005423784256,0,65.83577712609969
10188.002305746078,0,64.85826001955033
10198.006883382795,0,63.880742913000965
10208.006472110748,0,62.9032258064516
10219.030675411224,0,61.43695014662755
10229.008314371107,0,58.99315738025415
10239.004946231842,0,58.99315738025415
10249.013867855072,0,58.01564027370478
10259.01711511612,0,56.54936461388074
10269.012930631638,0,55.08308895405669
10279.00942659378,0,54.59433040078201
10289.016168355942,0,53.12805474095797
10299.00802397728,0,52.1505376344086
10309.001061439514,255,51.17302052785924
10320.011959791183,255,51.17302052785924
10330.013354539871,255,50.19550342130987
10340.009476661682,255,51.17302052785924
10350.003470897676,255,51.17302052785924
10360.01489663124,255,53.12805474095797
10370.003787279127,255,54.10557184750733
10380.010426998138,255,55.57184750733137
10390.012919664385,255,57.03812316715542
10400.0146818161,0,58.01564027370478
10410.00454211235,0,59.97067448680351
10420.015324115751,0,60.4594330400782
10431.00728559494,0,61.92570869990224
10441.017425775528,0,61.43695014662755
10451.009439468384,0,61.43695014662755
10461.012654066086,0,60.94819159335288
10471.014320850372,0,60.4594330400782
10481.01326751709,0,59.481915933528825
10491.015543222427,0,58.50439882697947
10501.013786792755,0,58.01564027370478
10511.00776863098,0,56.54936461388074
10521.014422893524,0,56.060606060606055
10532.012233018875,0,54.10557184750733
10542.006659269333,0,53.61681329423264
10552.00310063362,0,53.12805474095797
10562.003318309784,0,52.1505376344086
10572.001984119415,0,51.66177908113392
10582.006467342377,0,51.17302052785924
10592.005087852478,0,49.70674486803519
10602.011059761047,0,49.70674486803519
10612.01553606987,0,48.72922776148583
10622.008897781372,0,47.75171065493646
10633.010684728622,0,47.75171065493646
10643.011944293976,0,46.7741935483871
10653.01239681244,0,45.79667644183773
10663.013093709946,0,45.307917888563054
10673.01382780075,0,44.819159335288376
10683.014676809313,0,44.33040078201369
10693.018650054932,0,43.35288367546433
10703.028902053831,255,43.841642228739005
10713.018221855164,255,42.37536656891496
10723.019319534302,255,42.86412512218965
10733.004070043564,255,42.86412512218965
10744.01494884491,255,43.35288367546433
10754.006590127943,255,45.307917888563054
10764.01461982727,255,45.79667644183773
10774.009930849075,255,47.75171065493646
10784.014963388445,255,49.70674486803519
10794.004763126371,255,51.17302052785924
10804.00748038292,255,53.12805474095797
10814.011670351028,255,54.10557184750733
10824.005014181135,255,56.54936461388074
10834.004897117617,255,57.5268817204301
10845.011532068253,255,59.481915933528825
10855.009107112885,255,60.94819159335288
10865.024540662766,255,61.92570869990224
10875.004490613936,255,62.9032258064516
10885.007120847702,255,64.36950146627565
10895.013345956802,255,66.32453567937438
10905.01337838173,0,67.30205278592376
10915.010587215424,0,67.30205278592376
10925.012917518616,0,69.25708699902249
10935.016978263857,0,69.25708699902249
10945.003448724749,0,68.76832844574781
10956.016278743744,0,68.27956989247312
10966.009422063828,0,66.81329423264906
10976.0103328228,0,65.83577712609969
10986.009046554564,0,64.36950146627565
10996.00127530098,0,63.880742913000965
11006.0157122612,0,61.92570869990224
11016.00190615654,0,60.94819159335288
11026.014014959335,0,60.4594330400782
11036.0158970356,0,58.50439882697947
11046.000606060028,0,56.54936461388074
11057.014197826384,0,56.060606060606055
11067.004177093506,0,55.57184750733137
11077.011731386185,0,54.59433040078201
11087.01146697998,0,54.10557184750733
11097.012521982191,0,52.639296187683286
11107.01347565651,255,51.66177908113392
11117.00532579422,255,50.68426197458456
11127.006343603134,255,50.19550342130987
11137.015460252762,255,49.21798631476051
11147.008512020113,255,51.17302052785924
11157.006273269652,255,51.66177908113392
11168.014944314957,255,52.639296187683286
11178.01749253273,255,54.59433040078201
11188.002326011658,255,55.08308895405669
11198.005033016205,255,57.03812316715542
11208.009277582169,0,58.50439882697947
11218.013015508652,0,59.97067448680351
11228.009425878525,0,61.43695014662755
11238.010986804962,0,61.92570869990224
11248.008912801744,0,60.94819159335288
11258.01243019104,0,61.43695014662755
11269.009078979492,0,60.4594330400782
11279.001355409622,0,59.97067448680351
11289.011790513992,0,58.50439882697947
11299.008703947067,0,58.50439882697947
11309.005063533785,255,57.5268817204301
11319.004983186722,255,56.060606060606055
11329.010318756104,255,55.57184750733137
11339.016440153122,255,56.060606060606055
11349.004494905472,255,56.54936461388074
11359.009505033491,255,57.03812316715542
11370.012201070786,255,58.50439882697947
11380.002419233322,255,59.481915933528825
11390.008970975876,255,59.97067448680351
11400.010774612429,255,60.4594330400782
11410.012738227844,255,62.41446725317692
11420.00913119316,255,63.880742913000965
11430.013143539429,255,65.34701857282501
11440.00519824028,255,65.83577712609969
11450.002619981766,255,67.30205278592376
11460.015319347382,255,67.30205278592376
11470.017469882963,255,68.76832844574781
11481.01189160347,255,70.23460410557185
11491.017559289932,255,70.72336265884654
11501.013159513474,0,71.21212121212122
11511.003482103348,0,71.7008797653959
11521.010174036026,0,72.18963831867057
11531.005578756332,0,72.18963831867057
11541.019414901732,0,72.18963831867057
11551.007798671722,0,71.7008797653959
11561.002145051956,0,70.72336265884654
11571.012046575546,0,69.74584555229717
11582.002557754517,0,68.27956989247312
11592.015075922012,0,67.30205278592376
11602.008516073229,255,65.34701857282501
11612.005438566208,255,64.85826001955033
11622.001448631288,255,63.39198435972628
11632.013396024704,255,62.41446725317692
11642.007588148115,255,62.41446725317692
11652.01258778572,255,62.9032258064516
11662.001863479614,255,62.9032258064516
11672.00970697403,255,63.880742913000965
11682.012124300005,255,65.34701857282501
11693.015857219696,255,65.83577712609969
11703.005757808683,0,66.32453567937438
11713.008379936218,0,67.30205278592376
11723.0103161335,0,67.79081133919844
11733.016479253767,0,68.27956989247312
11743.00667309761,0,68.27956989247312
11753.007777690887,0,67.79081133919844
11763.010674476624,0,67.79081133919844
11773.014890432358,0,66.32453567937438
11783.005568027496,0,65.34701857282501
11794.002921581268,0,63.880742913000965
11804.006559848784,255,63.39198435972628
11814.004356861116,255,62.41446725317692
11824.01594877243,255,61.92570869990224
11834.005118131638,255,60.94819159335288
11844.017744779589,255,60.4594330400782
11854.006422758102,255,61.92570869990224
11864.007258176804,255,63.39198435972628
11874.004635810852,255,63.880742913000965
11884.002630233765,255,64.36950146627565
11895.00688314438,255,65.34701857282501
11905.011103391647,255,66.81329423264906
11915.00931429863,255,67.30205278592376
11925.001721143724,255,68.76832844574781
11935.008095026016,255,69.25708699902249
11945.005162715912,255,70.72336265884654
11955.00686264038,255,71.7008797653959
11965.006117343904,255,72.18963831867057
11975.003643035889,255,73.65591397849462
11985.0048558712,255,74.633431085044
11995.001827955246,255,74.1446725317693
12006.008340120316,0,75.61094819159335
12016.00577187538,0,76.58846529814272
12026.00126361847,0,77.0772238514174
12036.007293462751,0,76.58846529814272
12046.014456748962,0,76.09970674486803
12056.001623153688,0,75.61094819159335
12066.003444194794,0,74.1446725317693
12076.0064368248,0,73.16715542521995
12086.010515213013,0,71.7008797653959
12096.012223005297,0,70.23460410557185
12107.006620168686,0,69.74584555229717
12117.002716302872,0,68.27956989247312
12127.004016637802,0,66.81329423264906
12137.012516260147,0,64.85826001955033
12147.001865386965,0,63.880742913000965
12157.011187314987,0,62.9032258064516
12167.007690191267,0,61.92570869990224
12177.012260437012,0,61.43695014662755
12187.000193595886,0,59.481915933528825
12197.011265277864,0,58.99315738025415
12207.009991168976,255,58.50439882697947
12218.015155553818,255,57.5268817204301
12228.009986639025,255,56.54936461388074
12238.00616836548,255,56.060606060606055
12248.014473199844,255,56.54936461388074
12258.00500369072,255,57.5268817204301
12268.011260986328,255,58.50439882697947
12278.00136232376,255,60.4594330400782
12288.00608062744,255,61.43695014662755
12298.010203361511,255,62.9032258064516
12308.017899036407,255,64.36950146627565
12319.009291172028,255,66.32453567937438
12329.011573553084,255,66.81329423264906
12339.006377220154,255,67.79081133919844
12349.014047384262,255,69.25708699902249
12359.000192403792,255,69.74584555229717
12369.013239383698,255,71.21212121212122
12379.00683951378,255,72.18963831867057
12389.003752470016,255,73.16715542521995
12399.003487586975,255,74.633431085044
12409.005032539368,255,75.12218963831867
12420.011667728424,255,75.61094819159335
12430.002233505247,255,75.61094819159335
12440.013485431671,255,77.0772238514174
12450.008789539335,255,78.05474095796676
12460.00051689148,255,79.03225806451613
12470.011703014374,255,78.54349951124145
12480.012976646423,255,78.54349951124145
12490.01196694374,255,80.49853372434018
12500.01078224182,255,80.00977517106548
12510.013231754305,255,81.47605083088953
12521.004985570908,255,80.98729227761486
12531.00965476036,255,81.96480938416421
12541.016813755035,255,81.96480938416421
12551.003710746763,255,82.4535679374389
12561.01321554184,255,82.94232649071358
12571.016010284424,255,83.43108504398826
12581.01387310028,255,82.94232649071358
12591.006944179537,255,83.91984359726294
12601.015295743942,0,83.43108504398826
12611.00368142128,0,83.91984359726294
12621.001945257189,0,83.91984359726294
12632.013702630997,0,83.43108504398826
12642.019610404968,0,82.94232649071358
12652.018023967745,0,81.47605083088953
12662.01107430458,0,80.49853372434018
12672.003642559052,0,80.00977517106548
12682.014019489288,0,78.05474095796676
12692.005720376968,0,76.58846529814272
12702.020275354384,255,75.12218963831867
12712.00509738922,255,73.65591397849462
12722.015001535416,255,72.18963831867057
12733.00525212288,255,71.21212121212122
12743.015614271164,255,70.72336265884654
12753.001839399338,255,70.23460410557185
12763.007293462751,255,70.72336265884654
12773.005131721497,255,71.7008797653959
12783.014055728912,255,71.7008797653959
12793.015166044235,255,72.67839687194527
12803.000843286514,0,73.65591397849462
12813.007434606552,0,75.12218963831867
12823.010509729384,0,75.12218963831867
12834.01125216484,0,75.61094819159335
12844.01054763794,0,74.633431085044
12854.004680633543,0,74.633431085044
12864.010818004608,0,74.1446725317693
12874.006252527235,0,72.67839687194527
12884.009754896164,0,71.21212121212122
12894.018063783646,0,70.72336265884654
12904.00375699997,255,69.74584555229717
12914.004358291626,255,67.79081133919844
12924.00656580925,255,66.32453567937438
12934.002734184263,255,65.83577712609969
12945.008512020113,255,66.32453567937438
12955.008401155472,255,65.83577712609969
12965.001767873764,255,67.30205278592376
12975.011876821518,255,68.27956989247312
12985.015584230425,255,68.76832844574781
12995.01439166069,255,69.74584555229717
13005.010868310928,255,71.21212121212122
13015.012441158296,255,72.18963831867057
13025.018857002258,255,72.67839687194527
13035.005759477615,255,74.1446725317693
13046.01108956337,255,74.633431085044
13056.00970172882,255,76.09970674486803
13066.009849786758,255,76.58846529814272
13076.014709711077,255,77.0772238514174
13086.007018089294,255,78.05474095796676
13096.016036510468,255,78.05474095796676
13106.013472557068,0,79.03225806451613
13116.003368139269,0,79.03225806451613
13126.00490140915,0,80.00977517106548
13136.00391983986,0,79.5210166177908
13147.000810146332,0,79.5210166177908
13157.001704454422,0,78.05474095796676
13167.01440358162,0,77.56598240469208
13177.013863563538,0,75.61094819159335
13187.003373622894,0,74.633431085044
13197.011915445328,0,73.65591397849462
13207.015585184095,0,71.21212121212122
13217.000886678696,0,70.72336265884654
13227.007094860077,0,68.76832844574781
13237.012788772585,0,67.79081133919844
13247.016116380692,0,66.32453567937438
13258.002217531204,0,65.83577712609969
13268.004646539688,0,63.880742913000965
13278.011234045029,0,62.9032258064516
13288.007509231567,0,61.92570869990224
13298.007257461548,0,60.94819159335288
13308.008488893507,0,59.481915933528825
13318.004155397415,0,58.50439882697947
13328.015891551971,0,58.01564027370478
13338.004793167114,0,57.5268817204301
13348.0015103817,0,56.54936461388074
13359.007583856584,0,55.08308895405669
13369.008133411407,0,54.59433040078201
13379.00959801674,0,54.10557184750733
13389.014885187147,0,53.61681329423264
13399.016776561735,0,52.639296187683286
13409.012139320374,255,52.1505376344086
13419.014533996582,255,51.17302052785924
13429.015182733536,255,51.66177908113392
13439.009866714478,255,51.66177908113392
13449.015969276428,255,53.12805474095797
13460.00273823738,255,53.61681329423264
13470.008045911787,255,55.08308895405669
13480.01699066162,255,56.54936461388074
13490.00301671028,255,58.01564027370478
13500.00786113739,255,59.481915933528825
13510.015478849413,255,61.43695014662755
13520.010320663452,255,62.9032258064516
13530.015146017076,255,65.34701857282501
13540.007995843887,255,66.32453567937438
13550.003273010254,255,66.81329423264906
13560.008990764618,255,68.76832844574781
13571.005774736404,255,68.76832844574781
13581.000394821169,255,71.21212121212122
13591.008584737778,255,71.7008797653959
13601.002446174622,0,72.67839687194527
13611.011822223663,0,74.1446725317693
13621.006381988524,0,74.1446725317693
13631.009404659271,0,75.12218963831867
13641.01546573639,0,75.12218963831867
13651.008507728577,0,75.12218963831867
13661.008623361588,0,72.67839687194527
13672.007239103315,0,72.18963831867057
13682.009741067886,0,71.21212121212122
13692.007387638092,0,69.74584555229717
13702.009395360948,0,68.76832844574781
13712.005376815796,0,67.30205278592376
13722.00761437416,0,66.32453567937438
13732.01436972618,0,65.34701857282501
13742.004773139954,0,64.36950146627565
13752.006274700165,0,62.41446725317692
13762.004421949388,0,61.43695014662755
13773.001526355743,0,60.4594330400782
13783.011357069016,0,59.97067448680351
13793.007325172424,0,58.50439882697947
13803.000777482986,255,58.01564027370478
13813.0178668499,255,56.54936461388074
13823.004783153534,255,56.54936461388074
13833.012219190598,255,56.060606060606055
13843.002575874329,255,55.57184750733137
13853.011318922045,255,57.03812316715542
13863.00370502472,255,58.50439882697947
13873.012034654615,255,59.481915933528825
13884.013035297394,255,60.94819159335288
13894.005482673643,255,61.92570869990224
13904.01036477089,255,63.880742913000965
13914.00573515892,255,63.880742913000965
13924.004169940948,255,65.83577712609969
13934.005798339844,255,67.79081133919844
13944.011345148088,255,68.27956989247312
13954.014706611631,255,69.25708699902249
13964.003995656967,255,70.72336265884654
13974.007884025574,255,71.7008797653959
13985.015307664871,255,73.16715542521995
13995.002254486084,255,73.16715542521995
14005.007251501083,255,74.633431085044
14015.015284061432,255,75.61094819159335
14025.00119113922,255,76.09970674486803
14035.0010638237,255,77.0772238514174
14045.003540754318,255,77.56598240469208
14055.01370882988,255,77.56598240469208
14065.014567613602,255,78.54349951124145
14075.010323762894,255,80.00977517106548
14086.002261161804,255,80.00977517106548
14096.014711141586,255,80.49853372434018
14106.005691051483,255,80.49853372434018
14116.013206243517,255,80.98729227761486
14126.012086391447,255,81.47605083088953
14136.01465535164,255,82.4535679374389
14146.007625818253,255,81.96480938416421
14156.005227327349,255,82.94232649071358
14166.012387514114,255,82.94232649071358
14176.002543449402,255,82.94232649071358
14186.008811473846,255,82.94232649071358
14197.012104272842,255,84.40860215053763
14207.018948793411,255,83.91984359726294
14217.023864030838,255,83.91984359726294
14227.013752937317,255,84.40860215053763
14237.011958360672,255,84.40860215053763
14247.001683473589,255,84.89736070381231
14257.008686304092,255,85.38611925708699
14267.015006542206,255,85.38611925708699
14277.010715723038,255,85.38611925708699
14287.01415848732,255,85.38611925708699
14298.014698028564,255,85.87487781036167
14308.005210876465,255,85.87487781036167
14318.004056215286,255,85.38611925708699
14328.013357639313,255,85.87487781036167
14338.006366968157,255,86.85239491691104
14348.013265132904,255,85.87487781036167
14358.01130104065,255,86.36363636363636
14368.00096964836,255,86.36363636363636
14378.008394479752,255,86.85239491691104
14388.004726409912,255,86.85239491691104
14399.008694171906,255,86.36363636363636
14409.019337177277,0,87.34115347018572
14419.00488305092,0,86.85239491691104
14429.010730266573,0,86.36363636363636
14439.014702558516,0,85.87487781036167
14449.004528999329,0,84.89736070381231
14459.009230852129,0,83.91984359726294
14469.011387825012,0,81.96480938416421
14479.001217842102,0,80.49853372434018
14489.01317191124,0,79.5210166177908
14499.009806156158,0,77.56598240469208
14510.014966726303,0,75.61094819159335
14520.00570011139,0,74.633431085044
14530.005310058594,0,72.67839687194527
14540.013226270676,0,70.72336265884654
14550.016920804976,0,70.23460410557185
14560.015179634094,0,68.27956989247312
14570.012798786163,0,66.81329423264906
14580.004047870636,0,66.32453567937438
14590.017856359482,0,64.85826001955033
14600.011800765991,255,63.880742913000965
14611.015672922134,255,62.41446725317692
14621.007157564163,255,61.43695014662755
14631.01052737236,255,60.94819159335288
14641.015837192535,255,60.94819159335288
14651.004887342451,255,61.92570869990224
14661.010823726654,255,62.9032258064516
14671.014482021332,255,62.9032258064516
14681.002284526823,255,64.85826001955033
14691.008693695068,255,65.83577712609969
14701.01351571083,0,67.30205278592376
14712.007541179655,0,67.79081133919844
14722.009826898577,0,69.25708699902249
14732.01268029213,0,69.74584555229717
14742.002592086792,0,70.23460410557185
14752.015311479568,0,70.72336265884654
14762.006363868712,0,69.74584555229717
14772.013437509537,0,68.27956989247312
14782.01155090332,0,66.81329423264906
14792.007557868958,0,66.81329423264906
14802.003757476808,255,65.83577712609969
14813.004110574722,255,64.85826001955033
14823.016798496246,255,64.36950146627565
14833.011137008669,255,63.880742913000965
14843.002880811691,255,63.880742913000965
14853.009635210035,255,64.36950146627565
14863.003067731855,255,65.34701857282501
14873.01530623436,255,66.32453567937438
14883.010602712631,255,67.30205278592376
14893.002208709717,255,67.79081133919844
14903.01285290718,0,69.25708699902249
14913.011138677595,0,70.23460410557185
14924.001524209976,0,70.72336265884654
14934.005835056303,0,71.7008797653959
14944.00542640686,0,71.7008797653959
14954.015080451964,0,71.21212121212122
14964.00327849388,0,70.23460410557185
14974.012969970703,0,69.25708699902249
14984.006281614304,0,67.79081133919844
14994.014758110046,0,67.30205278592376
15004.015478849413,255,66.32453567937438
15014.001321792604,255,64.85826001955033
15025.011797904968,255,64.85826001955033
15035.004851102827,255,63.39198435972628
15045.008821249008,255,63.880742913000965
15055.01045536995,255,63.880742913000965
15065.012512207031,255,65.34701857282501
15075.007472038267,255,66.32453567937438
15085.007991075516,255,66.81329423264906
15095.0068192482,255,68.27956989247312
15105.008723258972,0,69.25708699902249
15115.007120132446,0,70.23460410557185
15126.009686946869,0,71.21212121212122
15136.014366865158,0,71.21212121212122
15146.00678396225,0,71.21212121212122
15156.012566566467,0,71.21212121212122
15166.014216423036,0,69.74584555229717
15176.002809286118,0,68.76832844574781
15186.002587795258,0,67.79081133919844
15196.009635925291,0,66.81329423264906
15206.017546415327,255,66.32453567937438
15216.003175020218,255,64.36950146627565
15226.010516405106,255,63.880742913000965
15237.0092523098,255,63.39198435972628
15247.008719444277,255,63.880742913000965
15257.001495838163,255,64.85826001955033
15267.00606751442,255,64.85826001955033
15277.003658771517,255,65.83577712609969
15287.00278186798,255,66.81329423264906
15297.002007246016,255,68.27956989247312
15307.014922857285,0,69.74584555229717
15317.018523216248,0,70.72336265884654
15327.009174346924,0,71.21212121212122
15338.015114545822,0,70.72336265884654
15348.014542341232,0,70.72336265884654
15358.008228063583,0,69.74584555229717
15368.012383699415,0,69.25708699902249
15378.017891168594,0,68.76832844574781
15388.008820295334,0,67.30205278592376
15398.015909671783,0,66.32453567937438
15408.00199341774,0,65.34701857282501
15418.007083177568,0,64.85826001955033
15428.001095533373,0,62.9032258064516
15439.001991987228,0,62.41446725317692
15449.007313728333,0,60.94819159335288
15459.007450580595,0,59.97067448680351
15469.003824472427,0,59.481915933528825
15479.013723373411,0,58.50439882697947
15489.003888130188,0,57.03812316715542
15499.015982627869,0,57.03812316715542
15509.010462760923,255,55.57184750733137
15519.008013010023,255,55.57184750733137
15529.015787601473,255,54.10557184750733
15539.019735097883,255,54.59433040078201
15550.011112213137,255,55.08308895405669
15560.016320466995,255,56.54936461388074
15570.0032851696,255,58.01564027370478
