Tempo (s),PWM,Temperatura (ºC)
1829.710932016373,127,63.880742913000965
1840.2685997486117,127,63.880742913000965
1850.780196428299,127,64.36950146627565
1861.3227651119232,127,64.36950146627565
1871.852218389511,127,64.36950146627565
1882.424295902252,127,63.880742913000965
1892.957216501236,127,64.36950146627565
1903.5068204402924,127,63.880742913000965
1914.082721233368,127,63.880742913000965
1924.631618976593,127,63.880742913000965
1935.2151951789856,127,64.36950146627565
1945.8365988731384,127,64.36950146627565
1956.4460792541504,127,64.85826001955033
1966.9871821403503,127,63.880742913000965
1977.5151979923248,127,64.36950146627565
1988.0832331180573,127,64.36950146627565
1998.611322641373,127,64.36950146627565
2009.1405670642853,127,64.36950146627565
2019.7200503349304,127,64.36950146627565
2030.32759475708,127,63.880742913000965
2040.9238257408144,127,64.36950146627565
2051.47131061554,127,63.880742913000965
2062.019483566284,127,64.36950146627565
2072.5739736557007,127,63.880742913000965
2083.096472978592,127,64.36950146627565
2093.659345149994,127,63.880742913000965
2104.2395997047424,127,64.85826001955033
